X1 X2 X3 Ya
-8.6143915e-01 4.2056576e+00 4.3454732e+00 1.0000000e+00
1.5240814e+00 5.4766337e+00 6.7642919e+00 1.0000000e+00
-7.4520590e-01 8.6775424e+00 4.6116486e+00 1.0000000e+00
-2.3198360e+00 5.4701575e+00 6.0136514e+00 1.0000000e+00
4.4308988e-01 9.1717183e+00 6.2139331e+00 1.0000000e+00
5.8292161e-01 8.4562856e+00 4.1293540e+00 1.0000000e+00
-5.4796073e-01 3.5403429e+00 7.1371900e+00 0.0000000e+00
-1.0016555e+00 5.6642993e+00 5.5249890e+00 1.0000000e+00
1.4741790e+00 5.7640788e+00 7.2452834e+00 1.0000000e+00
-1.9147676e+00 6.3400927e+00 4.3991752e+00 0.0000000e+00
-1.3852208e+00 7.6660402e+00 5.8714105e+00 1.0000000e+00
-2.4682009e+00 4.8695949e+00 7.3735816e+00 0.0000000e+00
1.6429135e-01 8.2894524e+00 3.4263439e+00 1.0000000e+00
-5.5284751e-01 3.9848638e+00 6.4226929e+00 0.0000000e+00
1.6543659e-01 5.9560082e+00 4.4248355e+00 0.0000000e+00
-2.3760950e-01 9.2351518e+00 6.6564723e+00 1.0000000e+00
5.5631850e-02 7.6572430e+00 3.1235482e+00 1.0000000e+00
-8.3579328e-01 3.3606097e+00 6.7157303e+00 0.0000000e+00
1.1938260e+00 7.3582244e+00 5.1875687e+00 0.0000000e+00
-2.0035450e-01 6.6228227e+00 4.6348318e+00 0.0000000e+00
6.7434561e-01 7.2335204e+00 3.4860834e+00 1.0000000e+00
-1.2387043e+00 8.2877810e+00 4.8347595e+00 1.0000000e+00
7.4889959e-01 9.7663129e+00 7.0799436e+00 1.0000000e+00
-5.5182085e-01 3.4143271e+00 4.9214961e+00 0.0000000e+00
1.9304061e+00 4.3168756e+00 6.4101216e+00 0.0000000e+00
-1.0334987e+00 5.1475481e+00 7.6196041e+00 0.0000000e+00
-1.5526548e+00 8.8034338e+00 6.9663506e+00 1.0000000e+00
-1.0126132e+00 4.1160890e+00 5.1303706e+00 1.0000000e+00
-6.7963940e-01 7.6429947e+00 5.7986184e+00 0.0000000e+00
3.0604457e-01 5.5666321e+00 5.1402960e+00 1.0000000e+00
3.0195525e-01 5.1581312e+00 3.4044232e+00 0.0000000e+00
7.6855071e-01 6.3841603e+00 5.8409680e+00 0.0000000e+00
-1.0800434e+00 6.0101659e+00 5.2791056e+00 0.0000000e+00
-4.2998349e-01 6.2516455e+00 4.1580502e+00 0.0000000e+00
4.9535915e-01 2.3594151e+00 7.1036233e+00 0.0000000e+00
3.6574253e-01 7.2198461e+00 5.6126586e+00 0.0000000e+00
-1.1790888e-01 5.8294036e+00 4.5346434e+00 1.0000000e+00
1.1039314e+00 6.5084596e+00 5.9128358e+00 1.0000000e+00
-1.2974318e+00 7.7183318e+00 2.9278795e+00 1.0000000e+00
-1.5129181e+00 4.0673068e+00 6.2793285e+00 0.0000000e+00
1.0431063e+00 8.7175137e+00 7.9857664e+00 1.0000000e+00
-1.5239116e+00 7.5301252e+00 5.1406467e+00 0.0000000e+00
-1.2723770e+00 9.2908711e+00 6.7678769e+00 1.0000000e+00
5.8363972e-01 7.7688587e+00 3.5201190e+00 1.0000000e+00
2.8445169e-01 7.4457692e+00 8.2804912e+00 1.0000000e+00
-9.1336830e-02 4.3608246e+00 4.1905354e+00 0.0000000e+00
1.5137739e+00 6.2347057e+00 6.7778637e+00 1.0000000e+00
-5.2945123e-01 8.8963904e+00 7.9849609e+00 1.0000000e+00
3.5693067e-01 8.3810154e+00 7.2465675e+00 1.0000000e+00
3.5855349e+00 8.9533601e+00 6.1416856e+00 1.0000000e+00
-1.2780902e+00 6.4237212e+00 4.7517813e+00 0.0000000e+00
5.4466986e-01 2.6525641e+00 5.0710290e+00 0.0000000e+00
6.8565246e-01 5.9746068e+00 5.4851426e+00 1.0000000e+00
-9.1876175e-01 4.3775041e+00 7.8254526e+00 0.0000000e+00
3.7372141e-01 6.6868519e+00 6.4103979e+00 1.0000000e+00
-6.9639941e-01 5.8637599e+00 5.8199897e+00 1.0000000e+00
4.5917911e-01 6.9370126e+00 7.2887567e+00 1.0000000e+00
3.6988316e-01 6.2191444e+00 5.2984974e+00 1.0000000e+00
-9.6617429e-01 8.3761680e+00 7.8214866e+00 1.0000000e+00
1.7034415e+00 6.3779020e+00 6.5431419e+00 1.0000000e+00
-1.5928906e+00 7.4861335e+00 7.7440164e+00 1.0000000e+00
1.0929548e-01 6.3870271e+00 5.3974705e+00 0.0000000e+00
-7.7678082e-01 3.6330147e+00 4.5917285e+00 0.0000000e+00
1.0803144e+00 9.4310190e+00 5.3417286e+00 1.0000000e+00
4.7097592e-01 8.2108182e+00 6.4214542e+00 0.0000000e+00
-1.1908193e-01 8.0448138e+00 5.3856112e+00 0.0000000e+00
4.9887812e-01 8.4601922e+00 7.6585846e+00 1.0000000e+00
-4.7689683e-01 6.3867443e+00 5.5456050e+00 0.0000000e+00
-9.6415863e-01 8.2323983e+00 7.0845511e+00 1.0000000e+00
5.9387447e-01 5.7178640e+00 8.0436876e+00 0.0000000e+00
-5.1099642e-01 3.9126683e+00 5.9175753e+00 0.0000000e+00
4.0631817e-02 8.3420781e+00 7.5357506e+00 1.0000000e+00
3.2304640e-01 5.5028898e+00 5.5808657e+00 1.0000000e+00
-1.3877811e+00 4.6159805e+00 4.3387804e+00 0.0000000e+00
1.4148731e+00 6.6427542e+00 4.0632906e+00 0.0000000e+00
-7.2448495e-01 7.2851091e+00 7.4124150e+00 1.0000000e+00
-1.4461982e+00 4.8130380e+00 8.7685473e+00 0.0000000e+00
2.4078799e-01 9.8012343e+00 7.3627345e+00 1.0000000e+00
-6.0153961e-01 5.9368676e+00 3.8116466e+00 0.0000000e+00
1.0292463e+00 8.3625515e+00 5.8102963e+00 1.0000000e+00
1.5134678e+00 7.7009850e+00 5.4158391e+00 0.0000000e+00
-3.7810525e-01 5.5745018e+00 9.1077930e+00 0.0000000e+00
1.1572769e+00 4.7907128e+00 6.7039722e+00 1.0000000e+00
2.6989108e-02 6.4283249e+00 6.2224289e+00 1.0000000e+00
-1.3457475e+00 5.2374856e+00 6.5326377e+00 0.0000000e+00
-2.7618785e-01 9.3024243e+00 5.0948842e+00 1.0000000e+00
-1.4903626e+00 3.2206354e+00 4.8956789e+00 0.0000000e+00
1.8887298e+00 8.7214174e+00 7.4135747e+00 1.0000000e+00
-4.7794812e-01 8.4525131e+00 4.6086703e+00 1.0000000e+00
-8.6171551e-01 6.3042055e+00 4.2482584e+00 0.0000000e+00
4.4343540e-03 6.7691680e+00 7.3078400e+00 1.0000000e+00
-2.0201068e-01 7.0442616e+00 3.6814273e+00 1.0000000e+00
9.2137905e-01 6.4594776e+00 4.4209619e+00 0.0000000e+00
4.1084526e-03 6.1458631e+00 7.1698093e+00 1.0000000e+00
-1.9073842e+00 6.9212091e+00 6.0949271e+00 0.0000000e+00
2.1296499e+00 6.6565787e+00 4.2989713e+00 0.0000000e+00
2.2002894e+00 5.0716361e+00 7.3666463e+00 0.0000000e+00
1.4031148e+00 5.3812583e+00 6.6936369e+00 0.0000000e+00
-1.4584162e+00 7.8470282e+00 6.7915530e+00 0.0000000e+00
-8.5353276e-01 3.8063906e+00 4.6634460e+00 1.0000000e+00
2.7926055e-01 4.5892992e+00 7.6352946e+00 0.0000000e+00
-1.7038147e+00 6.1519708e+00 6.6164041e+00 1.0000000e+00
-1.0366547e+00 5.6860540e+00 2.8816207e+00 0.0000000e+00
-4.4433224e-01 6.2551819e+00 4.4133818e+00 0.0000000e+00
4.3560686e-01 9.0143319e+00 6.7878793e+00 1.0000000e+00
3.8510815e-01 8.2353563e+00 4.4312667e+00 1.0000000e+00
7.9123013e-01 6.6444390e+00 6.9143038e+00 1.0000000e+00
8.7504212e-01 5.8147186e+00 6.6812341e+00 1.0000000e+00
-6.6873659e-01 5.1144249e+00 3.4946771e+00 0.0000000e+00
-1.5466445e+00 7.1531229e+00 4.0458260e+00 0.0000000e+00
-2.4401833e-01 5.5778386e+00 3.7460927e+00 0.0000000e+00
1.3270583e+00 2.9052430e+00 4.0930514e+00 0.0000000e+00
-2.5236430e-01 3.6052935e+00 2.7974561e+00 0.0000000e+00
1.1143768e+00 7.4787833e+00 6.8496948e+00 0.0000000e+00
-1.2494282e+00 5.8239980e+00 4.8760948e+00 1.0000000e+00
1.1024457e+00 7.0440522e+00 7.1248825e+00 1.0000000e+00
7.4396314e-01 4.7842454e+00 9.0631698e+00 0.0000000e+00
1.2207041e+00 4.4823232e+00 6.4222198e+00 0.0000000e+00
5.7415165e-01 4.0601945e+00 7.0092779e+00 0.0000000e+00
1.3215799e+00 8.2366043e+00 6.0856684e+00 0.0000000e+00
-3.9998891e-01 5.3978351e+00 6.1697385e+00 1.0000000e+00
-9.2784606e-01 9.4738426e+00 7.3884471e+00 1.0000000e+00
1.0936923e+00 1.9696125e+00 4.6340564e+00 0.0000000e+00
1.8150695e+00 5.2931179e+00 7.4228104e+00 0.0000000e+00
-6.8640021e-01 6.4401323e+00 5.1336560e+00 0.0000000e+00
-3.8527706e-01 4.2368337e+00 2.2615875e+00 0.0000000e+00
-7.7885414e-01 6.6698924e+00 7.2603889e+00 1.0000000e+00
-1.5120429e-01 6.0351532e+00 3.8458085e+00 0.0000000e+00
1.5682883e+00 5.1057202e+00 2.4647689e+00 0.0000000e+00
-1.4209586e+00 4.3497470e+00 7.8782805e+00 0.0000000e+00
3.5565589e-02 6.5187039e+00 3.7580156e+00 0.0000000e+00
-6.4711197e-01 8.2487810e+00 4.6869906e+00 1.0000000e+00
-7.5844776e-01 7.2273157e+00 3.0941401e+00 1.0000000e+00
-2.6800350e-01 9.2678786e+00 8.0149364e+00 1.0000000e+00
-2.7514948e-01 6.8093178e+00 7.1095230e+00 1.0000000e+00
3.2284420e-02 6.1112766e+00 5.5438812e+00 1.0000000e+00
-8.8425857e-01 8.7013192e+00 7.4566957e+00 1.0000000e+00
-5.8117966e-01 7.6548877e+00 7.0152226e+00 0.0000000e+00
2.8138427e-01 4.8248240e+00 8.3243519e+00 0.0000000e+00
7.4372758e-01 6.7812161e+00 5.6102363e+00 1.0000000e+00
8.2123112e-01 8.9812046e+00 7.0684787e+00 1.0000000e+00
8.7898092e-01 5.1292745e+00 4.6776847e+00 1.0000000e+00
6.4234064e-01 8.6133933e+00 6.9573119e+00 0.0000000e+00
-1.6687389e-01 6.3699542e+00 4.4903790e+00 0.0000000e+00
-1.3379212e+00 3.2701313e+00 3.2841203e+00 0.0000000e+00
1.1779633e+00 6.8076170e+00 6.9890812e+00 1.0000000e+00
1.8230551e-01 5.9657491e+00 6.7389055e+00 1.0000000e+00
-3.0450681e-01 8.6101141e+00 6.3810640e+00 0.0000000e+00
-4.4757844e-01 5.3492204e+00 4.5445858e+00 0.0000000e+00
2.4315020e-02 7.7134450e+00 7.6755104e+00 1.0000000e+00
7.4028231e-01 8.2458895e+00 7.1187126e+00 1.0000000e+00
1.8481965e+00 9.3896317e+00 7.1471178e+00 1.0000000e+00
1.3430963e+00 5.5199975e+00 6.1739612e+00 1.0000000e+00
1.9370173e-01 7.7514206e+00 4.2439358e+00 1.0000000e+00
5.8396423e-02 9.6624348e+00 7.8721538e+00 1.0000000e+00
3.0654578e-02 7.7668350e+00 7.4638223e+00 1.0000000e+00
4.0817043e-01 9.4584745e+00 5.3707001e+00 1.0000000e+00
-5.1393570e-01 3.4134163e+00 6.8449915e+00 0.0000000e+00
8.5905292e-02 4.4213488e+00 3.6070781e+00 0.0000000e+00
-5.5633430e-01 9.7316014e+00 4.8015811e+00 1.0000000e+00
-5.6345933e-01 7.5807695e+00 8.2537871e+00 1.0000000e+00
-6.2938129e-01 8.7846916e+00 4.4384163e+00 1.0000000e+00
7.7166568e-01 4.0545608e+00 7.3579613e+00 0.0000000e+00
6.6917309e-01 6.2925456e+00 4.2834028e+00 0.0000000e+00
-1.6952555e-01 7.5723091e+00 5.4936572e+00 0.0000000e+00
1.1235163e+00 5.3533696e+00 4.8432302e+00 1.0000000e+00
3.6075565e-03 5.2583089e+00 3.0049619e+00 0.0000000e+00
2.3442224e-01 3.6472114e+00 2.8916270e+00 0.0000000e+00
6.3463435e-01 6.1001705e+00 8.1989340e+00 0.0000000e+00
-4.6753524e-01 8.1710842e+00 7.9549095e+00 1.0000000e+00
-6.8823170e-01 4.1639288e+00 2.9759229e+00 0.0000000e+00
1.1399151e+00 3.4243724e+00 4.8216302e+00 0.0000000e+00
-1.1403106e-02 3.7252487e+00 6.5397072e+00 0.0000000e+00
3.7666355e-01 8.9280611e+00 6.5085494e+00 1.0000000e+00
9.2220307e-01 3.4031462e+00 6.8596273e+00 0.0000000e+00
-6.5922528e-01 7.8486979e+00 6.4318540e+00 0.0000000e+00
-6.4165883e-01 5.3253104e+00 2.5949377e+00 0.0000000e+00
2.0626853e-01 8.4382556e+00 7.7942620e+00 1.0000000e+00
-4.4494942e-01 7.7310519e+00 8.2834454e+00 1.0000000e+00
-1.3303919e+00 8.1728194e+00 6.8839019e+00 0.0000000e+00
9.8264711e-01 6.1590663e+00 7.3063316e+00 1.0000000e+00
-4.5749917e-01 6.0068367e+00 4.0716635e+00 0.0000000e+00
1.0737446e+00 9.2445016e+00 6.4427991e+00 1.0000000e+00
-1.1073878e+00 1.0195143e+01 7.0098890e+00 1.0000000e+00
-2.3788430e-01 6.2388755e+00 5.2786343e+00 1.0000000e+00
1.2905255e-01 6.0475067e+00 7.7318787e+00 1.0000000e+00
-5.8177858e-01 5.4720754e+00 2.5349053e+00 0.0000000e+00
1.1089309e+00 4.9353384e+00 5.8733498e+00 0.0000000e+00
-5.9617784e-01 6.4644811e+00 4.2433501e+00 0.0000000e+00
-2.1881137e+00 6.5381355e+00 5.3029973e+00 0.0000000e+00
1.0089689e+00 3.7103341e+00 3.1855823e+00 0.0000000e+00
-2.3362271e+00 7.6331352e+00 6.8493539e+00 0.0000000e+00
-9.0038570e-01 8.8200217e+00 6.4227719e+00 0.0000000e+00
-6.7341037e-01 5.3511898e+00 2.5905363e+00 0.0000000e+00
7.1823544e-02 5.9148797e+00 4.2376692e+00 0.0000000e+00
-5.4175726e-01 4.9068991e+00 8.6225215e+00 0.0000000e+00
8.2344613e-01 5.6165266e+00 5.9437707e+00 1.0000000e+00
8.8347424e-03 6.7779737e+00 5.3012600e+00 0.0000000e+00
-8.0227165e-01 7.6978422e+00 5.6657096e+00 0.0000000e+00
4.7254880e-01 4.6430752e+00 9.6064490e+00 0.0000000e+00
-4.9996904e-01 7.5736040e+00 3.2750986e+00 1.0000000e+00
5.1481290e-02 6.2938497e+00 9.5624346e+00 0.0000000e+00
-8.5201615e-02 5.7135881e+00 5.8234020e+00 1.0000000e+00
-3.4600299e-01 4.8270506e+00 3.9741180e+00 1.0000000e+00
2.2780260e+00 8.3375827e+00 4.3095234e+00 1.0000000e+00
-8.7628634e-01 3.6711515e+00 3.7219505e+00 0.0000000e+00
-9.4401873e-02 6.8004332e+00 8.1828671e+00 1.0000000e+00
7.6706566e-02 7.4723871e+00 5.7903435e+00 0.0000000e+00
8.8559401e-01 6.7545289e+00 3.3469151e+00 0.0000000e+00
-1.8689225e-01 7.5450158e+00 6.8500632e+00 0.0000000e+00
8.9836027e-01 6.9979503e+00 8.2236655e+00 1.0000000e+00
-1.1803322e+00 3.9930033e+00 7.4623210e+00 0.0000000e+00
1.6925691e+00 3.2819060e+00 3.5790206e+00 0.0000000e+00
2.9634398e-01 3.5384829e+00 4.8158018e+00 0.0000000e+00
-1.3522623e-01 4.8564316e+00 3.5012186e+00 0.0000000e+00
-1.4700076e+00 7.6167967e+00 7.5835730e+00 1.0000000e+00
-1.2459375e+00 5.3864542e+00 4.4190497e+00 1.0000000e+00
-5.5944020e-01 7.5895616e+00 5.9743018e+00 0.0000000e+00
-2.3740761e+00 9.1850582e+00 4.8975743e+00 1.0000000e+00
-6.1745775e-02 4.9573372e+00 2.7797392e+00 0.0000000e+00
-1.0666335e+00 9.9518640e+00 5.9898756e+00 1.0000000e+00
1.1893710e+00 4.2593764e+00 4.6845448e+00 1.0000000e+00
1.8446602e+00 3.0756928e+00 3.6386751e+00 0.0000000e+00
-6.0479586e-01 4.9072723e+00 8.6343286e+00 0.0000000e+00
2.0803281e-01 4.8602148e+00 2.3566383e+00 0.0000000e+00
-2.9841157e-01 1.0337250e+01 7.2824847e+00 1.0000000e+00
-1.4699750e+00 8.8158887e+00 6.0162307e+00 1.0000000e+00
6.1199993e-01 5.3275116e+00 2.6448301e+00 0.0000000e+00
-1.0085368e+00 3.6701078e+00 4.6897789e+00 1.0000000e+00
-2.3083368e+00 9.7864786e+00 6.9133050e+00 1.0000000e+00
2.3273932e-01 7.1305992e+00 7.1900403e+00 1.0000000e+00
-4.7973397e-01 8.2184907e+00 3.7679857e+00 1.0000000e+00
-3.7790301e-01 9.0754113e+00 6.4084760e+00 1.0000000e+00
-1.5735937e+00 7.8597948e+00 5.7546877e+00 0.0000000e+00
2.3069689e-01 5.6670027e+00 3.2999443e+00 0.0000000e+00
-3.9390455e-01 6.9232212e+00 6.4445754e+00 0.0000000e+00
-5.3063832e-01 9.6618676e+00 6.1677215e+00 1.0000000e+00
-7.1319918e-01 6.6767702e+00 8.3478399e+00 1.0000000e+00
5.9771007e-01 6.3250634e+00 4.9856020e+00 0.0000000e+00
1.5796763e+00 8.8288813e+00 5.4773836e+00 1.0000000e+00
-1.7301639e+00 5.4060877e+00 5.1323092e+00 0.0000000e+00
4.6297894e-01 5.7232061e+00 6.0402175e+00 1.0000000e+00
-2.0435270e-01 6.2045000e+00 6.6026905e+00 1.0000000e+00
-2.0758692e-01 2.4614947e+00 4.6729934e+00 0.0000000e+00
8.0521099e-01 5.4104684e+00 5.9114808e+00 1.0000000e+00
1.7739708e-03 7.6164891e+00 7.6620321e+00 1.0000000e+00
-3.5048582e-01 8.6176462e+00 3.5061494e+00 1.0000000e+00
1.1166662e+00 8.4066192e+00 5.8842044e+00 1.0000000e+00
-2.5039081e-01 5.9941981e+00 4.6959400e+00 1.0000000e+00
-2.4677890e-01 7.1918484e+00 4.5804732e+00 1.0000000e+00
2.1211411e+00 3.8900861e+00 4.3247133e+00 0.0000000e+00
-7.8924855e-01 5.9815294e+00 5.0722678e+00 1.0000000e+00
-4.2015924e-01 3.4338582e+00 5.9856679e+00 0.0000000e+00
1.0188561e+00 4.3466344e+00 5.9812257e+00 0.0000000e+00
1.1765696e+00 3.4241005e+00 3.8249366e+00 0.0000000e+00
-4.4770475e-01 8.9665709e+00 6.1697150e+00 1.0000000e+00
-1.2048559e+00 8.8611230e+00 7.4385724e+00 0.0000000e+00
1.0575734e+00 7.8160957e+00 7.2475996e+00 0.0000000e+00
4.1262079e-01 5.2789677e+00 7.5593267e+00 0.0000000e+00
5.4964492e-01 4.8140531e+00 7.9562714e+00 0.0000000e+00
-5.0181246e-01 6.2005141e+00 3.2360660e+00 0.0000000e+00
1.1334020e+00 7.9572997e+00 5.4500641e+00 0.0000000e+00
-7.9784019e-01 9.6757783e+00 8.3521731e+00 1.0000000e+00
4.5740993e-01 7.5632310e+00 6.8099392e+00 1.0000000e+00
-2.0260755e-01 6.3523739e+00 7.9646561e+00 0.0000000e+00
-7.6142341e-01 4.6543296e+00 4.8745834e+00 1.0000000e+00
1.3077359e+00 3.5236468e+00 4.4540213e+00 0.0000000e+00
7.5180711e-01 9.2229184e+00 5.3876659e+00 1.0000000e+00
1.3871211e+00 4.4976187e+00 6.8678270e+00 0.0000000e+00
5.2839368e-01 6.1493934e+00 3.7615602e+00 0.0000000e+00
1.3372783e+00 3.8671072e+00 4.6578082e+00 1.0000000e+00
5.9737184e-01 3.8838909e+00 5.8663565e+00 0.0000000e+00
-2.1775082e-01 4.0429968e+00 5.6279058e+00 1.0000000e+00
-4.9214135e-01 7.5761747e+00 5.2265187e+00 0.0000000e+00
6.2247317e-01 3.3409959e+00 5.4808922e+00 0.0000000e+00
7.6603387e-01 2.8434361e+00 4.3613973e+00 0.0000000e+00
8.8983636e-01 7.6093859e+00 7.1497619e+00 0.0000000e+00
-1.2404127e+00 8.0715439e+00 7.1306864e+00 0.0000000e+00
-9.5129744e-01 3.3804332e+00 3.9564238e+00 0.0000000e+00
1.6179837e+00 4.6336371e+00 7.4508614e+00 0.0000000e+00
3.7538375e-01 8.0647381e+00 4.8915466e+00 1.0000000e+00
3.6320291e-01 7.6942489e+00 7.8450858e+00 1.0000000e+00
2.2625842e-01 8.3180020e+00 5.8246992e+00 0.0000000e+00
1.3737319e+00 4.9147092e+00 6.6551088e+00 0.0000000e+00
1.2455557e+00 4.6245121e+00 8.0948014e+00 0.0000000e+00
7.1411462e-01 5.1978109e+00 3.5296908e+00 0.0000000e+00
1.7358008e-01 8.6247492e+00 6.4767145e+00 0.0000000e+00
-4.3748178e-01 4.2943190e+00 4.6546369e+00 1.0000000e+00
-2.6052400e-01 7.1746473e+00 6.4045891e+00 0.0000000e+00
-8.2800875e-01 4.3246546e+00 7.4318666e+00 0.0000000e+00
-1.7119220e+00 6.9847807e+00 4.6624869e+00 0.0000000e+00
1.2877328e+00 7.7492750e+00 7.8683995e+00 1.0000000e+00
3.3620918e-01 5.1161049e+00 6.5605343e+00 0.0000000e+00
-9.0526149e-01 4.5615885e+00 7.7742410e+00 0.0000000e+00
-1.7738369e-01 4.0507417e+00 4.3852845e+00 1.0000000e+00
1.8172988e+00 3.6375712e+00 3.6233911e+00 0.0000000e+00
1.5665089e-01 3.6187475e+00 7.3806058e+00 0.0000000e+00
3.2347232e+00 4.0530255e+00 4.1567468e+00 1.0000000e+00
4.8064084e-01 6.0971262e+00 3.4843266e+00 0.0000000e+00
7.2753300e-01 4.6458574e+00 3.7325507e+00 0.0000000e+00
1.3140147e+00 7.9067156e+00 7.1670624e+00 0.0000000e+00
9.8167441e-01 6.9863837e+00 7.0967593e+00 1.0000000e+00
1.6530543e-01 5.1855084e+00 4.0548189e+00 0.0000000e+00
4.4556590e-01 8.6042862e+00 3.8915266e+00 1.0000000e+00
-2.0828991e+00 4.0068280e+00 6.2674060e+00 0.0000000e+00
1.2043061e-01 9.1615526e+00 6.4985092e+00 1.0000000e+00
8.3779563e-01 8.6187643e+00 7.2323473e+00 1.0000000e+00
-2.2234946e-01 3.8744509e+00 4.5046082e+00 1.0000000e+00
-4.3360633e-01 5.7984938e+00 3.1389501e+00 0.0000000e+00
-1.7042174e+00 5.7314014e+00 8.1644553e+00 0.0000000e+00
6.5117161e-01 3.8477957e+00 6.4512670e+00 0.0000000e+00
-1.9897870e-01 4.8982447e+00 7.4687463e+00 0.0000000e+00
1.7230252e+00 6.7294439e+00 4.2869810e+00 0.0000000e+00
7.8693301e-02 9.4349914e+00 5.9076592e+00 1.0000000e+00
-1.3734135e-01 8.7861565e+00 5.0301442e+00 1.0000000e+00
-2.0341969e+00 3.6808175e+00 3.2867574e+00 0.0000000e+00
-6.6300605e-01 3.2981163e+00 4.5691878e+00 0.0000000e+00
3.3888543e-01 6.8757769e+00 4.1402465e+00 0.0000000e+00
-9.5732954e-01 7.4889544e+00 7.5489255e+00 1.0000000e+00
3.9064612e-01 6.7265146e+00 5.5239640e+00 0.0000000e+00
6.6795569e-01 3.8214865e+00 5.4096496e+00 1.0000000e+00
-6.3067383e-01 4.6784115e+00 5.5303025e+00 1.0000000e+00
6.7709079e-01 8.4654336e+00 5.7147226e+00 0.0000000e+00
1.6007472e+00 5.5753422e+00 3.9647435e+00 1.0000000e+00
4.3973337e-01 7.5666568e+00 7.1324510e+00 1.0000000e+00
-2.8608753e-01 9.2426739e+00 5.8149324e+00 1.0000000e+00
-8.6713139e-01 7.7499715e+00 3.0095811e+00 1.0000000e+00
7.1751770e-01 4.3469484e+00 6.2829172e+00 0.0000000e+00
-7.8125444e-01 8.2311977e+00 7.6148213e+00 1.0000000e+00
-5.6522822e-01 3.4629241e+00 5.2286497e+00 1.0000000e+00
-3.1750441e-01 3.3278005e+00 4.8968657e+00 0.0000000e+00
6.4551415e-01 9.3776894e+00 8.4623608e+00 1.0000000e+00
-1.5680327e+00 7.9176783e+00 5.6613115e+00 0.0000000e+00
5.2078577e-01 4.2881005e+00 2.6015697e+00 0.0000000e+00
7.8112088e-01 5.2899777e+00 6.2812498e+00 1.0000000e+00
-5.4555448e-01 8.6409090e+00 6.4875571e+00 0.0000000e+00
-9.9457635e-01 5.1000054e+00 9.1068358e+00 0.0000000e+00
7.0149248e-01 7.3914825e+00 6.7650946e+00 1.0000000e+00
-1.8043875e+00 5.1250456e+00 7.0537314e+00 0.0000000e+00
-6.5263012e-01 5.4835466e+00 8.4841160e+00 0.0000000e+00
6.9231694e-01 7.3635806e+00 3.0029491e+00 1.0000000e+00
-3.8131165e-01 6.7132164e+00 5.2262726e+00 0.0000000e+00
2.1412271e-01 7.6664848e+00 6.6870341e+00 0.0000000e+00
1.0975923e+00 8.4722170e+00 6.6421430e+00 0.0000000e+00
1.9751125e-01 7.5165115e+00 7.2689461e+00 1.0000000e+00
2.6633685e-01 6.2949715e+00 5.0318248e+00 1.0000000e+00
-2.3413303e-01 6.7213959e+00 5.9584000e+00 1.0000000e+00
1.5748074e+00 5.1813087e+00 3.3368840e+00 0.0000000e+00
1.4323847e+00 9.3138838e+00 7.3247510e+00 1.0000000e+00
-1.2413344e+00 6.2871433e+00 4.0895980e+00 1.0000000e+00
-6.5629883e-01 9.4455491e+00 7.2712708e+00 1.0000000e+00
1.9437351e-01 4.2823849e+00 8.2132530e+00 0.0000000e+00
3.5580496e-02 8.5502032e+00 7.8578586e+00 1.0000000e+00
2.5067962e+00 5.5454105e+00 4.7290512e+00 1.0000000e+00
7.0511162e-01 5.0935146e+00 3.5560443e+00 0.0000000e+00
-8.2095976e-01 9.0667206e+00 7.8866608e+00 1.0000000e+00
-1.6437454e+00 7.0328505e+00 6.2949366e+00 1.0000000e+00
1.0421320e+00 6.0264293e+00 3.5728078e+00 0.0000000e+00
2.2316919e-01 8.4489246e+00 8.1429519e+00 1.0000000e+00
9.5201189e-01 6.0371488e+00 2.9439191e+00 0.0000000e+00
-6.7272094e-01 7.8876087e+00 7.3227546e+00 1.0000000e+00
-7.0568606e-01 2.9358447e+00 5.3428249e+00 0.0000000e+00
8.5973344e-01 5.3744484e+00 4.6845340e+00 1.0000000e+00
-5.1081160e-01 4.7517160e+00 5.1557210e+00 1.0000000e+00
9.5019922e-02 5.6985700e+00 8.2839743e+00 0.0000000e+00
-6.0238213e-01 3.4865199e+00 4.7983808e+00 0.0000000e+00
1.4933519e+00 4.7320177e+00 3.0042894e+00 0.0000000e+00
1.3468766e-01 7.4759328e+00 4.7752960e+00 1.0000000e+00
-7.0540169e-01 5.3090555e+00 5.1512179e+00 1.0000000e+00
1.4761701e-01 6.9403362e+00 6.0079127e+00 1.0000000e+00
-1.1436217e+00 3.8770390e+00 2.0044020e+00 0.0000000e+00
6.6799424e-01 2.2412257e+00 4.4608787e+00 0.0000000e+00
8.7575910e-01 8.1645616e+00 3.2428066e+00 1.0000000e+00
4.2410115e-01 5.0929866e+00 8.2336717e+00 0.0000000e+00
-4.0055955e-01 7.0867154e+00 5.2180275e+00 0.0000000e+00
2.1746323e+00 4.6288792e+00 8.1927669e+00 0.0000000e+00
2.3425448e-01 2.5113001e+00 4.8709407e+00 0.0000000e+00
-8.4822014e-01 7.4044809e+00 7.1228047e+00 1.0000000e+00
-1.0141253e+00 3.5596173e+00 6.6965000e+00 0.0000000e+00
5.8574288e-01 6.3274713e+00 2.5013556e+00 0.0000000e+00
2.8957870e-01 6.8707120e+00 7.8331080e+00 1.0000000e+00
-2.0472299e+00 7.2604484e+00 3.9282270e+00 1.0000000e+00
1.7473028e-01 8.8520556e+00 4.4044362e+00 1.0000000e+00
