X1 X2 X3 Yb
4.2675311e+00 1.7369572e+00 6.5964124e+00 1.0000000e+00
5.3803215e+00 7.4382731e-01 5.2823920e+00 1.0000000e+00
4.9311738e+00 1.1297268e-01 7.0546880e+00 1.0000000e+00
4.8098067e+00 -6.7136972e-01 5.2643751e+00 1.0000000e+00
6.0127749e+00 1.0237989e-01 6.0598302e+00 1.0000000e+00
4.0177185e+00 -1.7107471e+00 6.4812027e+00 1.0000000e+00
4.0009682e+00 9.2909907e-01 4.8598680e+00 0.0000000e+00
3.7000113e+00 1.0015163e+00 4.8183413e+00 1.0000000e+00
5.2278953e+00 -1.2291545e-01 5.2833738e+00 1.0000000e+00
6.0183184e+00 6.0883501e-02 5.7093220e+00 0.0000000e+00
5.1803953e+00 -6.8238510e-01 4.7624290e+00 1.0000000e+00
3.3792096e+00 -1.5648667e+00 6.2512759e+00 0.0000000e+00
5.5867973e+00 7.6545760e-01 6.6862871e+00 1.0000000e+00
3.9685940e+00 8.2824856e-01 5.4530712e+00 0.0000000e+00
6.5723148e+00 4.8803691e-01 6.7940912e+00 0.0000000e+00
5.7479832e+00 -1.2953951e+00 6.4974317e+00 1.0000000e+00
4.5089808e+00 4.5540574e-01 6.3362825e+00 1.0000000e+00
3.1965474e+00 2.3225113e-01 3.6365851e+00 0.0000000e+00
6.1121589e+00 -1.7384463e+00 7.6823868e+00 0.0000000e+00
6.3420372e+00 1.7625398e+00 6.5429271e+00 0.0000000e+00
5.0268716e+00 2.6260924e+00 5.5542881e+00 1.0000000e+00
5.2691841e+00 7.4207505e-01 7.5189005e+00 1.0000000e+00
5.4293052e+00 3.4572931e-01 5.5508686e+00 1.0000000e+00
3.8789467e+00 4.8006569e-02 3.2109456e+00 0.0000000e+00
3.8909413e+00 -1.1267145e+00 6.5500637e+00 0.0000000e+00
2.4445288e+00 8.2181718e-01 5.5650616e+00 0.0000000e+00
6.2204456e+00 -1.2365088e+00 6.5635263e+00 1.0000000e+00
4.5062035e+00 -7.3251774e-02 6.3505257e+00 1.0000000e+00
5.7489303e+00 -1.0306578e+00 7.5375977e+00 0.0000000e+00
4.3120802e+00 -1.2129293e+00 5.7565813e+00 1.0000000e+00
5.8283586e+00 3.7498379e-01 4.8639015e+00 0.0000000e+00
6.2564697e+00 -4.0880593e-01 6.3205564e+00 0.0000000e+00
6.0222899e+00 -3.4822030e-01 6.8217519e+00 0.0000000e+00
6.6473365e+00 -7.5638014e-01 5.1736241e+00 0.0000000e+00
2.6738995e+00 1.8931530e+00 4.4213558e+00 0.0000000e+00
5.9537202e+00 9.2633373e-01 7.0142228e+00 0.0000000e+00
3.5113606e+00 -6.2545579e-01 5.8162267e+00 1.0000000e+00
4.9807703e+00 1.9050197e+00 5.5913229e+00 1.0000000e+00
4.6886663e+00 -2.2773339e-01 6.2619257e+00 1.0000000e+00
2.8724776e+00 -7.5031453e-01 4.7155927e+00 0.0000000e+00
6.3227659e+00 -2.3220888e-01 6.1494461e+00 1.0000000e+00
6.2725242e+00 1.0689859e+00 7.8286972e+00 0.0000000e+00
5.0122743e+00 7.2479754e-02 6.5515936e+00 1.0000000e+00
5.1906072e+00 3.4462701e-01 6.2407874e+00 1.0000000e+00
5.1927067e+00 1.4483078e+00 5.4066221e+00 1.0000000e+00
5.3813924e+00 -4.7120881e-01 3.5221466e+00 0.0000000e+00
4.8492325e+00 -6.3361790e-01 4.7146313e+00 1.0000000e+00
5.3512312e+00 1.7747285e+00 6.3114361e+00 1.0000000e+00
6.3714177e+00 1.3223747e+00 5.5347947e+00 1.0000000e+00
5.7677223e+00 -9.4469444e-01 6.8569323e+00 1.0000000e+00
6.1132938e+00 7.8077653e-01 6.1325634e+00 0.0000000e+00
5.0592286e+00 6.9403551e-01 4.1095495e+00 0.0000000e+00
4.3680785e+00 1.2430729e+00 5.7623055e+00 1.0000000e+00
2.8387634e+00 -2.3747385e-01 5.8836153e+00 0.0000000e+00
4.6217576e+00 -1.6783534e-01 3.9764933e+00 1.0000000e+00
3.9088683e+00 2.8433283e+00 6.4860924e+00 1.0000000e+00
5.2113190e+00 1.4698049e+00 4.5246947e+00 1.0000000e+00
5.1620926e+00 -9.9328254e-03 3.8857630e+00 1.0000000e+00
5.4303880e+00 -2.9059112e-01 5.5804286e+00 1.0000000e+00
5.2300377e+00 -4.3968112e-01 5.1475381e+00 1.0000000e+00
5.7433308e+00 -2.7344669e-02 5.1662424e+00 1.0000000e+00
5.7886617e+00 -1.2272170e+00 7.3334197e+00 0.0000000e+00
5.6172486e+00 -1.3769626e+00 3.3214514e+00 0.0000000e+00
4.6998355e+00 6.3523088e-01 7.8308552e+00 1.0000000e+00
4.4368224e+00 -1.4237860e+00 7.3190811e+00 0.0000000e+00
4.3499776e+00 -1.2276100e+00 7.4142613e+00 0.0000000e+00
5.8599409e+00 7.0088132e-01 6.1902550e+00 1.0000000e+00
5.7884756e+00 -6.6811986e-01 5.7256103e+00 0.0000000e+00
5.1747371e+00 8.5117196e-01 4.7861119e+00 1.0000000e+00
2.4546357e+00 3.4490166e-01 6.5770983e+00 0.0000000e+00
2.7052826e+00 -1.9275546e+00 4.5392077e+00 0.0000000e+00
5.7633725e+00 7.3257529e-01 4.8083953e+00 1.0000000e+00
4.4953802e+00 8.7823874e-01 6.0320924e+00 1.0000000e+00
5.4661663e+00 1.2361754e+00 4.5826203e+00 0.0000000e+00
6.3217246e+00 1.6791310e+00 5.6348662e+00 0.0000000e+00
5.8143641e+00 -4.8434934e-01 5.3152083e+00 1.0000000e+00
3.1530398e+00 -1.1069796e-01 7.1268979e+00 0.0000000e+00
5.6215364e+00 -7.8363198e-01 6.1494441e+00 1.0000000e+00
6.7628911e+00 -9.8887976e-01 5.0319572e+00 0.0000000e+00
5.3128713e+00 2.0618473e-01 7.5519388e+00 1.0000000e+00
6.1646710e+00 -1.0656763e+00 7.2180806e+00 0.0000000e+00
2.4261566e+00 -2.8030160e-01 7.7066928e+00 0.0000000e+00
3.7972120e+00 -5.2061905e-01 5.3578500e+00 1.0000000e+00
4.7042294e+00 7.1146326e-03 5.5539627e+00 1.0000000e+00
3.4720282e+00 7.7611135e-01 4.3681437e+00 0.0000000e+00
4.5445393e+00 -2.8703563e+00 6.2777820e+00 1.0000000e+00
3.7412184e+00 6.6230681e-01 4.2485829e+00 0.0000000e+00
6.1143365e+00 7.7400220e-01 6.1478402e+00 1.0000000e+00
4.7898681e+00 -4.5116799e-01 7.0943069e+00 1.0000000e+00
6.9316041e+00 1.5477885e+00 6.1470668e+00 0.0000000e+00
5.8047202e+00 -1.5696549e+00 4.7239443e+00 1.0000000e+00
5.0433878e+00 -3.1967919e-01 5.5772307e+00 1.0000000e+00
6.2800843e+00 -6.3103988e-01 6.1545171e+00 0.0000000e+00
5.3823720e+00 8.6918286e-01 5.1933024e+00 1.0000000e+00
5.7923559e+00 -5.9675145e-01 7.2434591e+00 0.0000000e+00
6.6847065e+00 -2.0880484e+00 6.2498805e+00 0.0000000e+00
3.5697156e+00 -7.2153862e-01 6.0383525e+00 0.0000000e+00
3.3170113e+00 1.0691175e+00 6.1524680e+00 0.0000000e+00
5.1178238e+00 8.7581685e-01 6.9064665e+00 0.0000000e+00
4.4754736e+00 8.9214102e-01 6.6659302e+00 1.0000000e+00
2.6674108e+00 -8.9336976e-01 5.2932825e+00 0.0000000e+00
5.6482694e+00 3.9620586e-01 3.6346496e+00 1.0000000e+00
7.0700912e+00 -8.5052478e-01 3.0095470e+00 0.0000000e+00
6.2186926e+00 2.1428230e-01 6.4069442e+00 0.0000000e+00
6.9765179e+00 2.6757181e+00 5.4846255e+00 1.0000000e+00
5.0920232e+00 -6.4003604e-01 7.1386076e+00 1.0000000e+00
5.5618701e+00 1.5764205e+00 4.0754405e+00 1.0000000e+00
4.7970092e+00 9.7157238e-01 4.5783180e+00 1.0000000e+00
6.1441903e+00 -8.6366339e-01 4.1595649e+00 0.0000000e+00
6.6402355e+00 -1.5361839e+00 5.8043201e+00 0.0000000e+00
7.4421550e+00 1.2216734e+00 4.7824611e+00 0.0000000e+00
5.5791126e+00 -7.2273099e-01 5.1596953e+00 0.0000000e+00
6.1585108e+00 4.5415182e-01 3.6537254e+00 0.0000000e+00
4.1425709e+00 7.3869042e-01 7.2351830e+00 0.0000000e+00
4.5504169e+00 3.3806573e-02 5.5857689e+00 1.0000000e+00
5.3319669e+00 -9.7874786e-02 4.1064122e+00 1.0000000e+00
2.6496792e+00 1.8836111e-01 5.9599237e+00 0.0000000e+00
3.0138874e+00 -3.9463323e-01 4.4434433e+00 0.0000000e+00
3.6830269e+00 4.3413566e-01 4.7286060e+00 0.0000000e+00
4.9528702e+00 1.8782644e+00 7.8050782e+00 0.0000000e+00
3.6772791e+00 1.5562280e+00 5.2038284e+00 1.0000000e+00
5.8671440e+00 7.5235667e-01 6.3482576e+00 1.0000000e+00
3.3511485e+00 1.6974131e-01 3.2525155e+00 0.0000000e+00
3.8687239e+00 3.1091660e-01 5.1838529e+00 0.0000000e+00
6.6872522e+00 5.0026007e-01 6.9225980e+00 0.0000000e+00
6.3601870e+00 -4.1900363e-01 4.4502712e+00 0.0000000e+00
4.3097639e+00 2.0802057e-01 5.6266909e+00 1.0000000e+00
6.8771591e+00 -1.0970328e+00 6.8420803e+00 0.0000000e+00
6.2705806e+00 -4.5504592e-01 3.5517514e+00 0.0000000e+00
3.0155130e+00 -3.6299239e-01 5.0742747e+00 0.0000000e+00
6.4959531e+00 1.1947316e+00 6.4757156e+00 0.0000000e+00
4.4643640e+00 -7.5609425e-01 7.3211686e+00 1.0000000e+00
4.6428620e+00 -9.0847616e-01 5.6519051e+00 1.0000000e+00
6.2496848e+00 9.8748174e-01 6.8071852e+00 1.0000000e+00
4.6603353e+00 -2.3932087e-01 4.2638192e+00 1.0000000e+00
4.6118261e+00 8.3357823e-01 5.0852006e+00 1.0000000e+00
6.7456368e+00 1.4876395e-01 7.2871195e+00 1.0000000e+00
3.9548989e+00 2.2526458e-01 8.0789753e+00 0.0000000e+00
3.1854231e+00 9.2811440e-01 7.4789561e+00 0.0000000e+00
4.4320217e+00 -3.9890785e-01 5.0559087e+00 1.0000000e+00
5.7088670e+00 1.1514725e+00 6.7549101e+00 1.0000000e+00
4.4403362e+00 -4.9639093e-01 4.7183909e+00 1.0000000e+00
3.8956443e+00 6.5131214e-01 7.4887156e+00 0.0000000e+00
5.9846940e+00 1.3600503e+00 6.9183385e+00 0.0000000e+00
6.0012300e+00 1.1662230e+00 3.4680692e+00 0.0000000e+00
5.6153288e+00 -3.7191763e-04 4.9425578e+00 1.0000000e+00
4.7470350e+00 -5.7389765e-01 5.5117689e+00 1.0000000e+00
4.0144219e+00 1.3897121e-01 8.4669925e+00 0.0000000e+00
6.7316959e+00 4.6318121e-01 7.1073167e+00 0.0000000e+00
5.1655452e+00 1.5022015e-01 5.3455991e+00 1.0000000e+00
6.3886254e+00 1.0652575e+00 7.3523167e+00 1.0000000e+00
5.4236417e+00 1.2594847e+00 5.7064140e+00 1.0000000e+00
4.9136722e+00 -1.4006801e+00 5.2515884e+00 1.0000000e+00
5.0279356e+00 3.2704060e-01 6.3267120e+00 1.0000000e+00
6.8524494e+00 -1.4939748e+00 5.8662275e+00 1.0000000e+00
6.3257861e+00 1.1665236e+00 4.7314978e+00 1.0000000e+00
5.8919191e+00 -1.1710437e+00 6.8885330e+00 1.0000000e+00
2.5311056e+00 8.8939226e-01 4.6514184e+00 0.0000000e+00
5.7058133e+00 1.9993712e+00 3.8962659e+00 0.0000000e+00
5.7277191e+00 8.8535980e-01 7.1817940e+00 1.0000000e+00
5.7322662e+00 -8.0688846e-01 5.0581797e+00 1.0000000e+00
4.5140902e+00 2.0163219e+00 7.8985007e+00 1.0000000e+00
1.7563775e+00 1.0747952e+00 5.4541163e+00 0.0000000e+00
6.4709097e+00 2.6961457e-02 5.7563934e+00 0.0000000e+00
4.7843723e+00 -5.6790830e-01 8.3128933e+00 0.0000000e+00
4.8109926e+00 -5.6092963e-01 5.4163145e+00 1.0000000e+00
6.6503478e+00 2.8701998e-01 5.8326022e+00 0.0000000e+00
5.4013966e+00 1.6265131e+00 4.4024828e+00 0.0000000e+00
2.3531863e+00 5.1408718e-01 6.5429561e+00 0.0000000e+00
5.4463357e+00 -5.2558584e-01 6.3282849e+00 1.0000000e+00
5.6318661e+00 -4.5975351e-01 3.3403990e+00 0.0000000e+00
3.6862940e+00 2.3955904e+00 3.7512989e+00 0.0000000e+00
3.6631654e+00 -1.2094279e+00 4.5559575e+00 0.0000000e+00
5.5342236e+00 -6.9059604e-01 6.6464465e+00 1.0000000e+00
3.6595993e+00 1.0912518e+00 5.1171037e+00 0.0000000e+00
4.1613973e+00 -1.6574925e-01 8.0795513e+00 0.0000000e+00
5.6901892e+00 1.2313967e+00 3.9856410e+00 0.0000000e+00
4.8654377e+00 -1.0080657e+00 5.6746800e+00 1.0000000e+00
5.8663908e+00 -9.8853068e-01 4.8365266e+00 1.0000000e+00
3.6384081e+00 -1.3880761e+00 7.9409071e+00 0.0000000e+00
3.8932676e+00 -1.7307216e+00 5.0791408e+00 1.0000000e+00
6.0481946e+00 7.4643220e-02 4.6479530e+00 0.0000000e+00
4.6317590e+00 -8.0529799e-01 5.9919735e+00 1.0000000e+00
5.9144249e+00 2.2457649e+00 6.3998160e+00 1.0000000e+00
4.0361955e+00 -2.0966326e+00 4.9801179e+00 1.0000000e+00
4.5523981e+00 6.1823911e-01 4.6480179e+00 1.0000000e+00
6.2350481e+00 4.0542541e-01 3.5676023e+00 0.0000000e+00
3.3989999e+00 7.7416329e-01 4.6560578e+00 0.0000000e+00
7.5498545e+00 -1.3113761e-01 4.7195552e+00 0.0000000e+00
6.5749007e+00 9.1406861e-02 6.2922923e+00 0.0000000e+00
5.1537041e+00 -3.2083955e-01 4.1182036e+00 0.0000000e+00
3.3068629e+00 -5.5417252e-01 8.4290512e+00 0.0000000e+00
4.3202037e+00 3.4954627e-01 8.0068536e+00 0.0000000e+00
6.3392743e+00 -6.7539733e-01 4.7011940e+00 0.0000000e+00
6.2460858e+00 -2.6599479e-01 3.8231740e+00 0.0000000e+00
3.5276178e+00 3.3586964e-01 7.1698359e+00 0.0000000e+00
5.3764983e+00 8.1406229e-01 5.3563297e+00 1.0000000e+00
5.8976658e+00 -1.3994268e-01 6.6742354e+00 0.0000000e+00
5.1640068e+00 -7.2055044e-01 8.3416759e+00 0.0000000e+00
2.8690673e+00 4.3579426e-01 7.7055887e+00 0.0000000e+00
5.0554450e+00 -1.3898791e-01 6.1942495e+00 1.0000000e+00
2.9627079e+00 -5.2853076e-01 7.4222151e+00 0.0000000e+00
4.5662092e+00 -9.2081095e-01 5.5809525e+00 1.0000000e+00
4.6206108e+00 -1.2414167e+00 5.9713639e+00 1.0000000e+00
4.4028344e+00 -8.0122972e-01 6.9877722e+00 1.0000000e+00
4.9674703e+00 -6.7689858e-01 4.4359511e+00 0.0000000e+00
5.9000357e+00 -4.2139013e-01 4.2137743e+00 1.0000000e+00
5.8417811e+00 1.2199053e+00 7.6864343e+00 0.0000000e+00
6.8030971e+00 -9.3614071e-01 5.5847535e+00 0.0000000e+00
4.8714233e+00 2.1672655e-01 7.3989726e+00 0.0000000e+00
5.5746751e+00 3.8451883e-01 4.9299080e+00 1.0000000e+00
3.2915688e+00 -5.2060652e-01 6.0360708e+00 0.0000000e+00
4.8769830e+00 -1.3979693e+00 3.2462985e+00 0.0000000e+00
3.5185412e+00 1.4704152e+00 4.4227833e+00 0.0000000e+00
5.8443773e+00 8.1797170e-01 3.3686597e+00 0.0000000e+00
5.3658807e+00 6.9231532e-01 6.3447842e+00 1.0000000e+00
4.1695858e+00 -6.4023632e-01 6.2185158e+00 1.0000000e+00
5.7656842e+00 1.3141332e+00 7.5832515e+00 0.0000000e+00
5.4938458e+00 3.5702922e-01 6.4298141e+00 1.0000000e+00
6.2603759e+00 -1.1322683e+00 4.1183385e+00 0.0000000e+00
6.1197364e+00 -8.5251272e-01 7.2813455e+00 1.0000000e+00
4.6562969e+00 1.0056464e+00 7.6716894e+00 1.0000000e+00
5.3015471e+00 -2.0288736e+00 2.2406704e+00 0.0000000e+00
3.4489331e+00 -4.7164842e-01 6.7822964e+00 0.0000000e+00
6.7269900e+00 1.0741387e+00 4.2629250e+00 0.0000000e+00
6.3388781e+00 -5.3270743e-01 6.9749552e+00 1.0000000e+00
5.2578445e+00 -1.5094601e+00 7.4495656e+00 1.0000000e+00
6.4412723e+00 -4.8635925e-01 3.7078994e+00 0.0000000e+00
4.0536535e+00 6.3021887e-01 7.1728057e+00 1.0000000e+00
4.7673131e+00 4.0537053e-01 6.9121095e+00 1.0000000e+00
5.6198922e+00 -2.8192409e-01 5.1123939e+00 1.0000000e+00
5.5439514e+00 -4.0011910e-01 6.9621549e+00 1.0000000e+00
5.4799905e+00 2.3017159e+00 6.7004657e+00 1.0000000e+00
5.1987190e+00 7.0193105e-01 6.9463771e+00 0.0000000e+00
6.6203381e+00 -8.4205290e-01 4.3642207e+00 0.0000000e+00
5.3668998e+00 -1.8415815e-01 6.7181637e+00 0.0000000e+00
5.9845976e+00 3.5829100e-01 6.3313540e+00 1.0000000e+00
5.9287177e+00 -2.0527553e+00 4.6844341e+00 1.0000000e+00
5.9614359e+00 -1.9177735e-01 6.3835890e+00 0.0000000e+00
5.8608597e+00 -5.6768207e-01 6.6025053e+00 1.0000000e+00
7.4037095e+00 7.0461094e-02 6.6786018e+00 0.0000000e+00
4.4307672e+00 -3.4717132e-01 6.1002058e+00 1.0000000e+00
4.8829472e+00 2.5053335e+00 4.7025364e+00 1.0000000e+00
5.3558371e+00 6.6635007e-01 3.9937151e+00 0.0000000e+00
3.8736051e+00 2.1883737e-01 5.1404506e+00 1.0000000e+00
6.3700065e+00 1.1282449e+00 4.2984992e+00 1.0000000e+00
5.8705812e+00 9.8347129e-01 5.3504022e+00 1.0000000e+00
5.4964802e+00 4.1666045e-01 7.3967999e+00 1.0000000e+00
5.1151480e+00 -3.8319717e-01 5.4793646e+00 1.0000000e+00
4.1262743e+00 -1.9032490e+00 6.4574931e+00 1.0000000e+00
5.9928545e+00 1.4667112e+00 3.8939474e+00 0.0000000e+00
2.7479789e+00 -1.2017378e+00 6.2998833e+00 1.0000000e+00
3.2621058e+00 -1.8147049e+00 5.9217679e+00 0.0000000e+00
3.5750275e+00 -3.4509277e-01 4.4798126e+00 0.0000000e+00
5.9684377e+00 -2.3457079e+00 3.4749295e+00 0.0000000e+00
6.5548330e+00 -1.7549840e+00 6.1228442e+00 1.0000000e+00
3.9693797e+00 -1.8627540e+00 7.8026434e+00 0.0000000e+00
5.5779008e+00 2.6715624e-01 8.2355925e+00 0.0000000e+00
2.9745472e+00 -7.0627151e-01 7.0012147e+00 0.0000000e+00
2.7333537e+00 2.7919963e-02 5.9300493e+00 0.0000000e+00
6.2922192e+00 2.1639924e-01 4.8443267e+00 0.0000000e+00
5.6028459e+00 -6.6256586e-01 7.2000398e+00 0.0000000e+00
6.2942624e+00 -9.3286044e-01 6.8729936e+00 1.0000000e+00
6.0455205e+00 2.4593673e+00 4.8490832e+00 1.0000000e+00
2.4097145e+00 6.8371897e-01 7.1721273e+00 0.0000000e+00
4.8300876e+00 1.3495495e+00 7.3397885e+00 1.0000000e+00
4.2349914e+00 3.0469859e-01 4.1257598e+00 0.0000000e+00
5.5250525e+00 -1.6816841e-02 6.1297035e+00 1.0000000e+00
2.9877772e+00 -3.1807726e-01 5.0016786e+00 0.0000000e+00
7.1362699e+00 -2.3505009e+00 4.3152790e+00 0.0000000e+00
4.0166625e+00 -2.9165067e-01 6.4913522e+00 1.0000000e+00
3.6195983e+00 4.1413015e-01 5.3256488e+00 0.0000000e+00
4.7113249e+00 -1.2553739e+00 6.5869694e+00 1.0000000e+00
6.9582013e+00 6.5122694e-02 7.3465150e+00 0.0000000e+00
3.8985138e+00 3.8902733e-01 4.0691655e+00 0.0000000e+00
3.7575354e+00 -4.1585143e-02 4.1717236e+00 0.0000000e+00
3.4840862e+00 -8.7647985e-01 8.4569927e+00 0.0000000e+00
4.1078689e+00 6.1200768e-01 7.8935787e+00 0.0000000e+00
5.1993280e+00 -1.3688213e+00 5.0043198e+00 0.0000000e+00
3.6890001e+00 9.3627696e-01 5.6205008e+00 0.0000000e+00
4.3537707e+00 7.9701008e-01 7.2821205e+00 1.0000000e+00
5.0975116e+00 -3.6189298e-01 5.2201222e+00 1.0000000e+00
6.2829009e+00 -2.4186445e+00 7.9508453e+00 0.0000000e+00
2.7384797e+00 3.6784657e-01 4.9575693e+00 0.0000000e+00
3.7284373e+00 1.5076897e+00 7.5408787e+00 0.0000000e+00
5.8712292e+00 -8.4084203e-01 4.0674637e+00 0.0000000e+00
4.1696626e+00 1.6408221e+00 8.5670020e+00 0.0000000e+00
4.7087551e+00 4.6571802e-01 6.9034363e+00 1.0000000e+00
5.3707283e+00 -1.8402258e+00 7.5176978e+00 0.0000000e+00
2.7226084e+00 1.0072559e+00 5.8639733e+00 0.0000000e+00
6.5403519e+00 9.4019285e-01 7.2265589e+00 0.0000000e+00
6.0963677e+00 -1.4151684e-01 4.1221817e+00 1.0000000e+00
2.5579644e+00 -1.5620904e+00 6.7737685e+00 0.0000000e+00
2.3068303e+00 -8.5788995e-01 5.9454285e+00 0.0000000e+00
4.1608351e+00 1.2177891e+00 7.2052865e+00 1.0000000e+00
5.3261251e+00 -1.4599228e+00 3.7714019e+00 0.0000000e+00
2.6565270e+00 -7.6223785e-01 6.6772150e+00 0.0000000e+00
3.8267988e+00 8.6146054e-01 6.7971826e+00 1.0000000e+00
6.7539690e+00 -8.6753722e-01 5.8179881e+00 0.0000000e+00
5.8532319e+00 1.3287341e+00 4.1605765e+00 0.0000000e+00
4.2125932e+00 5.5271771e-02 7.3456184e+00 0.0000000e+00
5.6251612e+00 2.3896157e+00 4.7830996e+00 1.0000000e+00
6.5266615e+00 1.7348200e-01 5.5789817e+00 0.0000000e+00
4.8623904e+00 9.0989162e-01 6.4801710e+00 1.0000000e+00
3.5649205e+00 2.7101704e-01 3.9902799e+00 0.0000000e+00
5.4730941e+00 6.3043260e-01 7.3798086e+00 1.0000000e+00
6.2424515e+00 3.2953476e-01 5.0252257e+00 1.0000000e+00
4.2316676e+00 3.0838850e-01 7.6276923e+00 1.0000000e+00
6.5279001e+00 7.5234569e-01 5.8208367e+00 0.0000000e+00
2.9370023e+00 -1.8926010e-01 7.3400072e+00 0.0000000e+00
2.9123399e+00 3.7661776e-03 5.0744149e+00 0.0000000e+00
2.1787216e+00 5.3699869e-01 6.0279535e+00 0.0000000e+00
6.8218391e+00 1.3380645e-01 5.4688313e+00 0.0000000e+00
4.5050820e+00 7.1268703e-01 7.1833853e+00 1.0000000e+00
4.5604285e+00 3.9824806e-01 7.7885605e+00 1.0000000e+00
5.5096923e+00 7.5673411e-01 2.8461376e+00 0.0000000e+00
4.4617810e+00 5.1031523e-01 3.3671132e+00 0.0000000e+00
6.5655820e+00 6.3520805e-02 4.7494264e+00 0.0000000e+00
5.8416282e+00 2.6341336e-01 4.2175044e+00 1.0000000e+00
5.9982409e+00 5.4654543e-01 7.2582341e+00 0.0000000e+00
4.0545978e+00 7.2184484e-01 6.7656257e+00 1.0000000e+00
4.5042710e+00 -1.0496447e+00 7.2019988e+00 1.0000000e+00
4.2939260e+00 -3.4278470e-01 8.1929619e+00 0.0000000e+00
3.8364842e+00 1.1340933e-01 5.9363270e+00 1.0000000e+00
5.4737227e+00 -2.8162032e-01 5.6864670e+00 1.0000000e+00
4.1689071e+00 3.4362799e-01 7.3662049e+00 1.0000000e+00
4.8316734e+00 -1.1807996e+00 6.0051357e+00 1.0000000e+00
2.8995445e+00 -1.6316098e+00 4.6510066e+00 0.0000000e+00
5.3147537e+00 1.3089706e+00 5.4043459e+00 1.0000000e+00
4.2817996e+00 -1.4647609e+00 6.9385473e+00 1.0000000e+00
4.7934984e+00 -1.5883007e-01 4.1364900e+00 0.0000000e+00
5.5476801e+00 -8.5029168e-01 5.3759423e+00 1.0000000e+00
5.7537780e+00 -1.1042350e+00 6.8091067e+00 0.0000000e+00
5.6154626e+00 1.4356663e+00 4.4741838e+00 0.0000000e+00
4.1284816e+00 -1.0577269e+00 5.6256213e+00 1.0000000e+00
3.8615965e+00 -7.5632391e-02 7.5838940e+00 0.0000000e+00
3.6351809e+00 5.0276829e-01 7.4085095e+00 0.0000000e+00
5.5117625e+00 -3.0373242e-01 5.0400835e+00 1.0000000e+00
2.3417108e+00 1.0849410e+00 5.8192041e+00 0.0000000e+00
2.7316721e+00 1.0927689e-01 6.7516910e+00 0.0000000e+00
5.4464429e+00 1.7972340e+00 5.4762656e+00 1.0000000e+00
6.5555069e+00 9.4072581e-02 7.6326127e+00 0.0000000e+00
4.3942097e+00 -7.5343453e-01 7.8544928e+00 0.0000000e+00
4.2948258e+00 -9.9982896e-02 8.3879642e+00 0.0000000e+00
5.5982255e+00 -1.1380250e+00 5.0163905e+00 1.0000000e+00
4.2742246e+00 -7.8851239e-01 5.5881253e+00 1.0000000e+00
4.7013005e+00 5.3978284e-01 5.2954628e+00 1.0000000e+00
6.2591026e+00 -1.0631677e+00 3.9701145e+00 0.0000000e+00
5.5393098e+00 -1.9493513e+00 5.5778712e+00 1.0000000e+00
4.3278836e+00 -1.4459489e+00 5.1432953e+00 1.0000000e+00
5.7698226e+00 1.4695959e-01 6.7423570e+00 1.0000000e+00
3.2044828e+00 1.1764080e+00 8.1091063e+00 0.0000000e+00
6.1974471e+00 -5.5525875e-01 5.3993718e+00 1.0000000e+00
4.7251506e+00 -5.5248726e-01 5.9656386e+00 1.0000000e+00
6.1557630e+00 8.2466778e-01 3.3598515e+00 0.0000000e+00
6.0784329e+00 3.3894172e-04 6.2713895e+00 1.0000000e+00
5.2269085e+00 -1.1751373e+00 4.6839507e+00 1.0000000e+00
6.9154064e+00 -5.6242907e-01 6.1085462e+00 0.0000000e+00
6.0536795e+00 -1.7706943e+00 4.7382120e+00 1.0000000e+00
6.9158266e+00 -7.1927323e-01 4.5697868e+00 0.0000000e+00
5.9807404e+00 9.4660931e-01 6.1681275e+00 1.0000000e+00
3.9622449e+00 2.3391104e-01 4.1438206e+00 0.0000000e+00
3.8848978e+00 -2.0133928e+00 5.5042417e+00 1.0000000e+00
4.4212059e+00 -1.1561620e+00 7.7019968e+00 1.0000000e+00
2.8329399e+00 -1.0646975e+00 7.2177279e+00 0.0000000e+00
4.7079991e+00 9.9729809e-03 4.5798222e+00 0.0000000e+00
6.5626927e+00 -1.3634642e+00 3.4400066e+00 0.0000000e+00
4.6350644e+00 6.1745281e-01 6.4189469e+00 1.0000000e+00
4.1480598e+00 3.7137311e-01 5.8691752e+00 1.0000000e+00
4.8984326e+00 -4.9233549e-01 4.7601897e+00 1.0000000e+00
5.0829773e+00 -1.0231266e+00 3.1237096e+00 0.0000000e+00
4.4742836e+00 -8.2749156e-01 4.4903789e+00 0.0000000e+00
4.5764998e+00 -8.0085991e-01 5.6256420e+00 1.0000000e+00
3.0006327e+00 -4.1765844e-01 6.8269307e+00 0.0000000e+00
6.6155898e+00 -1.0835949e-01 6.3430640e+00 0.0000000e+00
3.4888149e+00 1.2213411e+00 7.0658568e+00 0.0000000e+00
4.6534108e+00 9.9944677e-01 3.4521169e+00 0.0000000e+00
6.8123260e+00 2.6763587e-01 4.3036419e+00 1.0000000e+00
2.5016535e+00 -5.4159515e-01 3.6440665e+00 0.0000000e+00
6.8176988e+00 1.6744331e+00 5.0792674e+00 0.0000000e+00
6.3952479e+00 3.2889810e-01 4.3768779e+00 1.0000000e+00
5.1852330e+00 9.5302478e-01 7.4268025e+00 1.0000000e+00
4.3944271e+00 1.1654858e+00 7.1472039e+00 1.0000000e+00
